n	row_ratio	col_ratio	offset
563590	5.125023509998403	5.125025284337905	1
563876	5.125160496279324	5.125162269718874	1
564162	5.125175038375502	5.125176810916013	1
564447	5.125235850310126	5.1252429368922146	4
564733	5.125305232738303	5.125308774234904	2
565019	5.125395783150655	5.125397553002642	1
565305	5.125364183936106	5.125380104545334	9
565591	5.125502350638536	5.125504118700616	1
565876	5.125564611328277	5.125569912843097	3
566162	5.125596560701707	5.125598326980617	1
566448	5.125605527780132	5.125609058554359	2
566734	5.125695652634216	5.125697417130435	1
567020	5.125711615110578	5.1257133787168	1
567305	5.125794766483637	5.125796529203868	1
567591	5.125801853799655	5.125819472119889	10
567877	5.1259638971115224	5.125965658056234	1
568163	5.126055374954018	5.126058895070605	2
568449	5.126095744736995	5.126104540600828	5
568734	5.126157395197052	5.126162670070719	3
569020	5.126201188007451	5.126204702822396	2
569306	5.126362623966725	5.126366137015946	2
569592	5.126439626961053	5.126450160816866	6
569878	5.1264007384036585	5.126414776496022	8
570163	5.1264252503231535	5.1264305119764	3
570449	5.126477564164369	5.126482823179636	3
570735	5.126631448921128	5.126634953174415	2
571021	5.126767667038515	5.1267711695366724	2
571307	5.126891496165809	5.126894996910592	2
571592	5.126934946605271	5.126941944603844	4
571878	5.127111027177126	5.127112775801832	1
572164	5.127141868415349	5.127143616165994	1
572450	5.127197135120971	5.127200628875884	2
572735	5.127252568814548	5.127259552847303	4
573021	5.1273042349233275	5.1273112154702885	4
573307	5.127373292145395	5.1273820134762005	5
573593	5.127480635223931	5.12748412201683	2
573879	5.127516427679005	5.127518170206612	1
574164	5.127602914846629	5.127606398171951	2
574450	5.1275463486813475	5.127549830272435	2
574736	5.127688190751928	5.127696890398374	5
575022	5.127739460403254	5.1277446775949445	3
575308	5.12779937007655	5.127806322874008	4
575593	5.1278785530748285	5.127882027752249	2
575879	5.127927915412786	5.127929651888678	1
576165	5.128022354707419	5.1280240903213485	1
576451	5.128024758392301	5.1280351669092425	6
576737	5.128080910362955	5.128082644255527	1
577022	5.128173622496196	5.128177088568547	2
577308	5.128220984292613	5.128222716470238	1
577594	5.12835140254227	5.128354865182118	2
577880	5.128322489098083	5.128327680487298	3
578166	5.128336844435681	5.128338574042749	1
578451	5.128384253808879	5.128389440073576	3
578737	5.12841065976428	5.128414115565447	2
579023	5.128347233184174	5.128348960231286	1
579309	5.128523810263607	5.128530715041541	4
579595	5.128620847315798	5.128622572658494	1
579880	5.128693867696765	5.128699041180934	3
580166	5.12874763429777	5.128751081586994	2
580452	5.128865091342609	5.128866814137948	1
580738	5.128813681901305	5.128815403848207	1
581024	5.1287984661563035	5.128801908354904	2
581309	5.128943470684266	5.1289572327282045	8
581595	5.1290090183031145	5.129017615350889	5
581881	5.128962794798249	5.128964513362698	1
582167	5.1290918241672925	5.129093541887466	1
582453	5.1291503348768055	5.129153768630259	2
582738	5.129179837251046	5.129183269325151	2
583024	5.129260545020445	5.129270836191992	6
583310	5.129375460732715	5.129378889441292	2
583596	5.129488550298494	5.129491977326781	2
583882	5.129536447432872	5.129543298132157	4
584167	5.129649569386836	5.129656416743842	4
584453	5.129657987896375	5.129659698897944	1
584739	5.129697181135515	5.129702311629633	3
585025	5.1298337677877015	5.129835477116362	1
585311	5.129920674649887	5.129927508623621	4
585596	5.129852321395638	5.1298608597053255	5
585882	5.129939134501487	5.129951082299849	7
586168	5.129952505083867	5.129955917074969	2
586454	5.130015312368916	5.1300170175324915	1
586739	5.130078280121144	5.13008168879178	2
587025	5.130137558025638	5.130142668540522	3
587311	5.130137184558096	5.13013888723351	1
587597	5.130242325947886	5.13024402779456	1
587883	5.130328653830779	5.130330354849519	1
588168	5.130423620462181	5.13043042124019	4
588454	5.1304995802560605	5.1305012796242355	1
588740	5.130565274994055	5.130578863335258	8
589026	5.130688628345777	5.1306937214995605	3
589312	5.130833921589922	5.130835618483927	1
589597	5.130841914053159	5.13085378656947	7
589883	5.130937830044263	5.130939525295695	1
590169	5.131013319913449	5.131015014343349	1
590455	5.131056558078092	5.131058251687258	1
590741	5.13112514621467	5.131130224582346	3
591026	5.1311228270837494	5.131127903002575	3
591312	5.131177787699218	5.131179478853803	1
591598	5.131121132931484	5.131124513605522	2
591884	5.131206452615715	5.131211521176446	3
592170	5.131323775267237	5.131332218788524	5
592455	5.1313230540716175	5.13132811774734	3
592741	5.131365976033377	5.131371037265855	3
593027	5.131464503302547	5.131467875830274	2
593313	5.13154102472051	5.1315494519756015	5
593599	5.131654534458447	5.131659588375317	3
593884	5.131774892066464	5.131781627388514	4
594170	5.131898278270529	5.131903327330562	3
594456	5.1319929481744655	5.131994630384755	1
594742	5.132116110851428	5.1321228364568166	4
595028	5.132136638948083	5.132138319541265	1
595313	5.1321624086824915	5.132167448048338	3
595599	5.13215435217319	5.132162747083188	5
595885	5.132161406982891	5.132168119687524	4
596171	5.132243936722853	5.132245614093943	1
596457	5.132274413746506	5.1322760903133	1
596742	5.132336922824269	5.132340274356422	2
597028	5.1324209249817425	5.13242427490838	2
597314	5.1324613185024965	5.132468015147812	4
597600	5.1325384872824635	5.13254016064257	1
597886	5.132665759024295	5.132672449262903	4
598171	5.132751336992265	5.132758024043292	4
598457	5.132768101968897	5.132771443896554	2
598743	5.132878380206533	5.132891741531843	8
599029	5.132868358627045	5.132870027995306	1
599314	5.132870248317243	5.132871916891646	1
599600	5.13288859239493	5.132890260173449	1
599886	5.132913586914847	5.132916920881634	2
600172	5.132881907186606	5.132883573375632	1
600458	5.132930196616583	5.132931862011998	1
600743	5.132967009186957	5.1329803260296	8
601029	5.133005229364972	5.13301188461788	4
601315	5.133216367461314	5.133224682570699	5
601601	5.1331796323476855	5.133189605735363	6
601887	5.133244280072505	5.133254248721105	6
602172	5.133426994280704	5.133428654935799	1
602458	5.133474864637867	5.133476524504613	1
602744	5.133534303120396	5.13354259851612	5
603030	5.133625192776479	5.133630167653351	3
603316	5.133686161149381	5.133692791174111	4
603601	5.133787054693415	5.133795338311235	5
603887	5.1338694159668945	5.133871071905837	1
604173	5.134007974537094	5.134011284847221	2
604459	5.134052102789436	5.134053757161363	1
604745	5.1340565031542225	5.134059810333281	2
605030	5.134153678330001	5.1341553311406045	1
605316	5.134245584124655	5.134247236154339	1
605602	5.134301075623925	5.134304378122926	2
605888	5.134308651103835	5.134316903454104	5
606174	5.134416850607251	5.13442179968128	3
606459	5.13451857421524	5.13452187204741	2
606745	5.134596906443399	5.1346034989987555	4
607031	5.13455490741	5.134559849496978	3
607317	5.134652907789507	5.134659494135682	4
607603	5.1347261287386665	5.134732711984634	4
607888	5.134939330929382	5.134940975969258	1
608174	5.134884095669989	5.134885739936268	1
608460	5.134945600368143	5.13495381783519	5
608746	5.134974192848905	5.134975835570172	1
609032	5.135081572068462	5.135083214018311	1
609317	5.13516117226337	5.135162813445218	1
609603	5.135242116590634	5.135243757002508	1
609889	5.135285273221848	5.135290192149719	3
610175	5.1353464170115135	5.1353513336337935	3
610461	5.135373103277687	5.135379655702821	4
610746	5.135386887511339	5.135393436878833	4
611032	5.135496995247385	5.13550190497388	3
611318	5.135543203373694	5.1355481108032155	3
611604	5.135687470977953	5.135694011157546	4
611889	5.13580240860679	5.135804042890132	1
612175	5.135809204884224	5.135812471923878	2
612461	5.135971106731694	5.135982536030865	7
612747	5.13595007401097	5.135953338000839	2
613033	5.135968210520478	5.135973104221143	3
613318	5.135895245207217	5.135896875682762	1
613604	5.135895463523706	5.135911760679527	10
613890	5.135908713287397	5.135916858069035	5
614176	5.135982194029073	5.135985450424634	2
614462	5.135985626450456	5.135993763650153	5
614747	5.136007170429461	5.13601042380036	2
615033	5.136069121494294	5.136070747423309	1
615319	5.136062757691539	5.136066008038107	2
615605	5.136131123041561	5.136140869551092	6
615891	5.136136102005063	5.136140972996845	3
616176	5.136167263898626	5.136168886811561	1
616462	5.136211153323319	5.136214397643326	2
616748	5.136287430198395	5.136289051606166	1
617034	5.1363668776761084	5.136373360301053	4
617320	5.136374975701419	5.136383075228407	5
617605	5.136498247261599	5.136499866419475	1
617891	5.136546737207695	5.13654835561612	1
618177	5.136614594201984	5.136622682500319	5
618463	5.136667836232725	5.136672686967531	3
618749	5.13668385726684	5.1366854734310685	1
619034	5.136711392266014	5.136714623106323	2
619320	5.136830717561196	5.136832332235355	1
619606	5.136882147687401	5.1368902173316595	5
619892	5.136904493040723	5.136906106224956	1
620178	5.1369800283144516	5.136991315396547	7
620463	5.1369815766613	5.1369848000606	2
620749	5.137106946608049	5.137115001393478	5
621035	5.137167792475465	5.137171012905875	2
621321	5.137154546522651	5.137157765470667	2
621607	5.137315055975882	5.137318273442867	2
621892	5.1373952390447215	5.137396847040965	1
622178	5.137439768040657	5.137446197069006	4
622464	5.137463371375694	5.1374665844129135	2
622750	5.137527097551184	5.137535126455239	5
623036	5.137534588691504	5.137549034084707	9
623321	5.137622509108469	5.137624113418287	1
623607	5.13775663198136	5.137758235555406	1
623893	5.137786447355556	5.137796064389247	6
624179	5.1377553554349	5.137758559643948	2
624465	5.137804360532616	5.137807563274163	2
624750	5.137855142056822	5.1378647458983595	6
625036	5.137860859214509	5.137868858753736	5
625322	5.13794972829998	5.137952926652189	2
625608	5.13812962749837	5.138137619723533	5
625893	5.13816099556953	5.138165788721075	3
626179	5.138203293307504	5.138209681257276	4
626465	5.1382870551427455	5.1382886514011155	1
626751	5.138367549473395	5.138377122653175	6
627037	5.138387367890571	5.138392152297233	3
627322	5.138388259936683	5.138391448092048	2
627608	5.138451071369389	5.138459038125709	5
627894	5.138528159211587	5.138536122339121	5
628180	5.13854786844535	5.138552644146582	3
628466	5.138661439123198	5.13867257735502	7
628751	5.13873218491899	5.138735365828444	2
629037	5.1388630557502974	5.138866235213509	2
629323	5.138834906717219	5.138838084735501	2
629609	5.13891478679625	5.138916375083584	1
629895	5.138924741425158	5.138929504123703	3
630180	5.138969818147196	5.1389729918436	2
630466	5.139040011673905	5.139041597802261	1
630752	5.139034041905535	5.139035627314698	1
631038	5.139080372338908	5.13908354172015	2
631324	5.139144084495442	5.139145668468172	1
631609	5.139171544420678	5.139173127678674	1
631895	5.139225662491395	5.1392335751984115	5
632181	5.1392180404029855	5.139233858657568	10
632467	5.139229398529884	5.139230979640044	1
632753	5.1392265228296035	5.139229683620623	2
633038	5.139372359953115	5.139378678689115	4
633324	5.139528898320607	5.139533635232519	3
633610	5.139510108741971	5.139516421773647	4
633896	5.13959229905221	5.139598609235584	4
634182	5.139709105587986	5.1397122592568065	2
634467	5.13967156684272	5.139673142968823	1
634753	5.139772478428617	5.139777204676465	3
635039	5.1398591267622935	5.139860701468729	1
635325	5.139876441191516	5.1398827371817575	4
635611	5.139862274252648	5.139863847541972	1
635896	5.139914388516361	5.139917533684754	2
636182	5.139930082900805	5.139937942286956	5
636468	5.139999182991132	5.140002325332931	2
636754	5.140022677517535	5.140025818447941	2
637040	5.14008382519151	5.140085394951651	1
637325	5.140068254030518	5.140071392146864	2
637611	5.1401465783996825	5.140148146754055	1
637897	5.140115096951389	5.140116664602592	1
638183	5.140226236048281	5.140227802996946	1
638468	5.140343760376401	5.14034532662561	1
638754	5.140392075822617	5.140398338014322	4
639040	5.140437218327492	5.140440348022033	2
639326	5.140548014627905	5.140552707069633	3
639612	5.140633696678611	5.140638387022133	3
639897	5.140660137490878	5.140667951248404	5
640183	5.1406629042008305	5.140667590360882	3
640469	5.140774963347172	5.14077808605881	2
640755	5.140852587962637	5.140854148621548	1
641041	5.140905183911793	5.14091298372491	5
641326	5.140970426896773	5.140971986166162	1
641612	5.140969931983816	5.140971490558156	1
641898	5.141002152990039	5.141005268749864	2
642184	5.141023444993958	5.141029673738368	4
642470	5.141091412828614	5.141097638800256	4
642755	5.141109754105375	5.141117533119151	5
643041	5.141194729418498	5.1411978396400855	2
643327	5.141178591913599	5.141181700752495	2
643613	5.141164022479347	5.141168683665494	3
643899	5.141196057145608	5.141199163222804	2
644184	5.141298138420079	5.1413027954745845	3
644470	5.14132853352367	5.141330085186277	1
644756	5.141375962379567	5.141377513353889	1
645042	5.141561324688935	5.141564425262231	2
645328	5.14156986834602	5.141572967545186	2
645613	5.141657618418464	5.141659167333991	1
645899	5.141752812746265	5.141755909205619	2
646185	5.141753522598018	5.141767450497922	9
646471	5.14181146563419	5.141814559353784	2
646757	5.141839980085257	5.141841526261023	1
647042	5.142001601132539	5.142004692121995	2
647328	5.142096433338277	5.142099522962084	2
647614	5.142172652228025	5.142175740487389	2
647900	5.142143849359469	5.1421453928075325	1
648186	5.142201466862907	5.142203009629952	1
648471	5.1421713538462015	5.142185232647258	9
648757	5.1422874820618505	5.142292106289412	3
649043	5.142454352022901	5.142457433482836	2
649329	5.1424609096467275	5.142463989749419	2
649615	5.142490552096242	5.142493630842884	2
649900	5.142505000769349	5.142509616864133	3
650186	5.142459234742058	5.1424623107849134	2
650472	5.142656409499564	5.1426594841899425	2
650758	5.142721257364489	5.1427243307035795	2
651044	5.142732288447478	5.142741504414448	6
651329	5.1427204991640165	5.142726640453596	4
651615	5.142814391933888	5.142815926582414	1
651901	5.142935813873579	5.14293734784883	1
652187	5.142965131166368	5.142966664468933	1
652472	5.143028359837664	5.143034490368936	4
652758	5.143154124499431	5.143158720383358	3
653044	5.143282841584947	5.14328743545611	3
653330	5.143284404512268	5.143287465752376	2
653616	5.143305855425816	5.143307385376123	1
653901	5.143370326700831	5.143371855984316	1
654187	5.143455923153471	5.143457451768378	1
654473	5.143486438707174	5.143489494601	2
654759	5.143469581937782	5.143472636496788	2
655045	5.143516857620469	5.14351991084582	2
655330	5.143550577571605	5.143553629469123	2
655616	5.143574897500976	5.143576422784069	1
655902	5.143596146985373	5.143599196221387	2
656188	5.143661572598097	5.1436661444586	3
656474	5.143818338578527	5.143819861868101	1
656759	5.14384728644754	5.1438488090760845	1
657045	5.143894253818232	5.143895775784003	1
657331	5.1439716063900836	5.143973127693658	1
657617	5.144097552222647	5.144102114148509	3
657903	5.144051630711518	5.144054670673336	2
658188	5.144127513719485	5.144132071687724	3
658474	5.144131734890064	5.144133253552912	1
658760	5.144189082518672	5.144193636529237	3
659046	5.144293418061865	5.1442979700961695	3
659332	5.144355195864906	5.144356712551492	1
659617	5.144391366505109	5.144392882536381	1
659903	5.1444272870406715	5.144431833163359	3
660189	5.144460147018505	5.14446166173626	1
660475	5.144496006661872	5.144499034785571	2
660761	5.144586317897091	5.144587831303603	1
661046	5.144779637120563	5.144781149874593	1
661332	5.144772973332608	5.144779021731899	4
661618	5.144850956291999	5.144857002076727	4
661904	5.144990814377916	5.144992325171022	1
662190	5.1450656156088135	5.145074676452378	6
662475	5.145229631306842	5.145231140797766	1
662761	5.145218261183142	5.145219770022678	1
663047	5.145136015998866	5.145137524187576	1
663333	5.145203088041753	5.145206103118645	2
663619	5.1452459920526685	5.145249005830152	2
663904	5.145242384441124	5.145245396924857	2
664190	5.1453499751577105	5.14535148075099	1
664476	5.1453987803923695	5.145403295228119	3
664762	5.145370824445441	5.1453783459343345	5
665047	5.145487461788415	5.145490469094666	2
665333	5.145448970665817	5.145459491713172	7
665619	5.145446569283629	5.14544957400555	2
665905	5.145492224866911	5.145495228298331	2
666191	5.145464288770038	5.145465789841052	1
666476	5.1455296214717405	5.145531121900864	1
666762	5.145569183606744	5.1455706833922745	1
667048	5.145640193809141	5.145643192094123	2
667334	5.145583770645584	5.145594260145594	7
667620	5.145678679488332	5.145680177346395	1
667905	5.1457033560162	5.145704853235116	1
668191	5.145663440543198	5.145664937121272	1
668477	5.14574173830962	5.145743234247401	1
668763	5.145757166589659	5.145761652483765	3
669049	5.1458084534914486	5.145809948150285	1
669334	5.145880830795985	5.145882324818402	1
669620	5.145914100534632	5.145917087303246	2
669906	5.14592942890495	5.145932414398438	2
670192	5.145941759973262	5.145944744192709	2
670478	5.145966012307637	5.145968995254132	2
670763	5.146088857018053	5.146090347857589	1
671049	5.146133888881438	5.146138359493867	3
671335	5.146168455391123	5.146171434529705	2
671621	5.1461717248269485	5.146182147371807	7
671907	5.14626131294956	5.146262801250768	1
672192	5.1462707083690375	5.146272196039227	1
672478	5.146337872763124	5.146339359800618	1
672764	5.146498623588658	5.1465015963993315	2
673050	5.146510660426417	5.146513631973851	2
673336	5.146599914455784	5.146607340168949	5
673621	5.14664922857215	5.1466536821150175	3
673907	5.146702734947107	5.146705702715656	2
674193	5.146848157723382	5.146849640978177	1
674479	5.146950461022508	5.146951943648356	1
674765	5.146988951709114	5.1469904337065495	1
675050	5.147008369750389	5.147011332493889	2
675336	5.147116398355782	5.147119359844581	2
675622	5.147169571150732	5.147172531385893	2
675908	5.147135408960983	5.147136888452274	1
676194	5.147213669449892	5.147216627180957	2
676479	5.147297994468417	5.1472994727109045	1
676765	5.147374642601198	5.14738794116126	9
677051	5.147415778131928	5.147418732119146	2
677337	5.147508551872996	5.1475159337228	5
677623	5.14753631444033	5.147543693174523	5
677908	5.1475524702467	5.147556895625955	3
678194	5.147596410466622	5.147599359475312	2
678480	5.147647683056244	5.14764915693904	1
678766	5.147672393726262	5.147673866988034	1
679051	5.147688465225734	5.147689937869173	1
679337	5.147799987340599	5.147804403410973	3
679623	5.147845202413691	5.14784667381769	1
679909	5.14787861316735	5.147883025522533	3
680195	5.147920816824587	5.147925227324517	3
680480	5.148008758523395	5.1480102280743	1
680766	5.148119911981503	5.148122849848553	2
681052	5.148110570117994	5.148112038434657	1
681338	5.148203975119544	5.148206910520182	2
681624	5.148206342499678	5.148212210837647	4
681909	5.148245587021142	5.148248519963808	2
682195	5.1482713886791895	5.148277252105337	4
682481	5.148329404042017	5.148332334526529	2
682767	5.148409340228804	5.148410804857294	1
683053	5.148569730313753	5.148571194328991	1
683338	5.148626302064279	5.148627765468919	1
683624	5.148605081155723	5.14860946953296	3
683910	5.1485751049114645	5.14858095363425	4
684196	5.1486153090634845	5.14861969377196	3
684482	5.148719761805277	5.148721222764076	1
684767	5.148672468153401	5.148679769907137	5
685053	5.14876659178195	5.148772430746234	4
685339	5.148768711542755	5.148773088938467	3
685625	5.148811668185962	5.148813126709207	1
685911	5.148864794412103	5.148867710242291	2
686196	5.148874374085538	5.148875831395111	1
686482	5.149010462036878	5.149011918739311	1
686768	5.149044509936398	5.149056158702793	8
687054	5.149148392993855	5.149151303973196	2
687340	5.1492652835569	5.1492667384409465	1
687625	5.149287765860753	5.149290674422832	2
687911	5.149336178662646	5.149341993368328	4
688197	5.149343865201389	5.149348224418299	3
688483	5.14939802435209	5.149400929289467	2
688769	5.149456494122123	5.149460849718846	3
689054	5.149457081738151	5.1494585330032185	1
689340	5.149509675921896	5.14951112658485	1
689626	5.149476672863262	5.149481023047275	3
689912	5.1494668885307116	5.149471236911374	3
690198	5.149590407390343	5.149604895986369	10
690483	5.149585145470635	5.149588041993793	2
690769	5.149624548872343	5.149627444196251	2
691055	5.1497174609835685	5.149718908046393	1
691341	5.1497611164389205	5.149764009367302	2
691626	5.149854111904411	5.149859895376982	4
691912	5.149946814045717	5.149948259316214	1
692198	5.150074111742594	5.150075556415938	1
692484	5.1500843340784765	5.150085778155163	1
692770	5.150108982779277	5.150113313220838	3
693055	5.150217515204421	5.150221843865205	3
693341	5.150397856177552	5.150402183052783	3
693627	5.150490104912294	5.150492988306395	2
693913	5.150560661062698	5.15056498437124	3
694199	5.150655647732134	5.150657088241268	1
694484	5.150694616434648	5.150700376106577	4
694770	5.150756365415893	5.150760683391626	3
695056	5.150851154439355	5.150854031905343	2
695342	5.150937236640387	5.150942989205312	4
695628	5.150947057910263	5.150949933010172	2
695913	5.150951340181891	5.150955651065579	3
696199	5.150942474780917	5.15094391115184	1
696485	5.150975254312727	5.150976690093828	1
696771	5.1510180532771885	5.151022358852478	3
697057	5.151135416472398	5.151136851075306	1
697342	5.1511467830705735	5.151149651103762	2
697628	5.151305566863716	5.1513070002924195	1
697914	5.1514441607418675	5.151447026424459	2
698200	5.15149957032369	5.151509596104268	7
698486	5.1515950212316355	5.151597884567479	2
698771	5.151699197591199	5.1517006286752025	1
699057	5.151727255431245	5.151730116428274	2
699343	5.151752430495479	5.151753860408983	1
699629	5.151794736924856	5.1517961662538285	1
699915	5.151849867483909	5.151857011208504	5
700200	5.151908026278206	5.151909454441588	1
700486	5.151947362259917	5.1519502174204765	2
700772	5.151983812138613	5.151985239136267	1
701058	5.152065877573611	5.152073009651128	5
701344	5.152120785235206	5.1521264885705165	4
701629	5.152184416550627	5.152185841805284	1
701915	5.152259176680937	5.152260601354865	1
702201	5.15219858701426	5.15220001110793	1
702487	5.15218929318265	5.152192140210424	2
702773	5.152262537120806	5.15227249766283	7
703058	5.1523288263557205	5.15233878286002	7
703344	5.152326599786164	5.152329443344935	2
703630	5.152402541108253	5.15240538351122	2
703916	5.152484103216861	5.152485523840912	1
704201	5.15245363184659	5.152464992239431	8
704487	5.152550721305007	5.152552140777615	1
704773	5.152568273756231	5.152571111549393	2
705059	5.1526553096974865	5.152659564660546	3
705345	5.152718173376149	5.152726679851704	6
705630	5.152767030880207	5.152772699573431	4
705916	5.152883629213674	5.1528878790111	3
706202	5.152937827986893	5.152940660037779	2
706488	5.152997644687525	5.1529990601397335	1
706774	5.153078636169412	5.153081465928288	2
707059	5.153130078253724	5.153138564108511	6
707345	5.153137436470181	5.1531416776820365	3
707631	5.153175878388595	5.153184357384004	6
707917	5.153219939625691	5.15322135222067	1
708203	5.15335433484467	5.153357158893707	2
708488	5.1533589842029786	5.153360395659489	1
708774	5.153424081583128	5.153431136017969	5
709060	5.153480664541788	5.15348630581333	4
709346	5.153451207168293	5.153458255914603	5
709632	5.153462639790765	5.153464048971862	1
709917	5.153515129233417	5.153516537848791	1
710203	5.153550463740649	5.153556095933134	4
710489	5.153661773792416	5.153664588755069	2
710775	5.153697020857515	5.153699834687489	2
711061	5.153690049095648	5.153691455444751	1
711346	5.153763428767435	5.153766240338738	2
711632	5.153819670841109	5.153822481282461	2
711918	5.153929244660199	5.153936267940971	5
712204	5.153937635845909	5.153939039937995	1
712490	5.1538968967985515	5.153898300327022	1
712775	5.153926554663112	5.153927957630389	1
713061	5.154034507566674	5.1540359099712365	1
713347	5.154054057842817	5.154059665212022	4
713633	5.154160471839167	5.154164675680637	3
713919	5.154272403451932	5.15427520489019	2
714204	5.154251446365464	5.154257047006178	4
714490	5.154185502946158	5.154186902545872	1
714776	5.154260915307733	5.154267910506229	5
715062	5.154388011109527	5.15439080806979	2
715348	5.154426936260394	5.1544283341814054	1
715633	5.154435304129351	5.154439496222226	3
715919	5.154534242002238	5.154535638808301	1
716205	5.154552118457704	5.154553514705985	1
716491	5.154546253895722	5.154547649586666	1
716777	5.154582248035302	5.154583643169354	1
717062	5.1545989049761385	5.1546058778738795	5
717348	5.154549814037259	5.154551208060802	1
717634	5.154645682896852	5.154648469832812	2
717920	5.154751225763317	5.154752618676175	1
718205	5.154819306465424	5.154824875905904	4
718491	5.154860673272178	5.154863456883941	2
718777	5.154893659646873	5.154897833403128	3
719063	5.154996154718015	5.155000326814201	3
719349	5.155054083622831	5.155056863914456	2
719634	5.155146921907525	5.155148311502792	1
719920	5.155215857317479	5.155220024447161	3
720206	5.155254191161973	5.1552583566368515	3
720492	5.155174519633806	5.155178683455195	3
720778	5.155186479054577	5.155187866444314	1
721063	5.155201417906619	5.1552069652721055	4
721349	5.155254945941563	5.15525633223308	1
721635	5.155297345611008	5.155298731353108	1
721921	5.155317548596037	5.155318933789154	1
722207	5.155390352073574	5.155394506007281	3
722492	5.1555076042364485	5.155508988334819	1
722778	5.155664671586573	5.155666055137262	1
723064	5.155625228195568	5.155627994202449	2
723350	5.155618994954033	5.155625907237161	5
723636	5.1557122641770174	5.155715027997502	2
723921	5.15574627618207	5.155753183013063	5
724207	5.155792473698818	5.155793854519495	1
724493	5.155851057222085	5.15585243749767	1
724779	5.155788178189489	5.155790937651339	2
725065	5.155824650203775	5.155826029390468	1
725350	5.1558902598745435	5.155891638519336	1
725636	5.156030020561273	5.156032776764108	2
725922	5.1560277825992324	5.156031915274644	3
726208	5.1560751189741785	5.156082004053935	5
726494	5.156119665131439	5.1561210416052985	1
726779	5.156163015166921	5.156168518903271	4
727065	5.1562226210861475	5.156225371871841	2
727351	5.156201063860502	5.156202438712533	1
727637	5.156281222642609	5.156283971265892	2
727923	5.156302246254068	5.156306367569098	3
728208	5.15630286950981	5.156305615977852	2
728494	5.156393875584425	5.156395248279327	1
728780	5.156364060484646	5.156372293421883	6
729066	5.156438511739678	5.15644399821141	4
729352	5.156523873246389	5.156529357566717	4
729637	5.1565874537612535	5.156588824305785	1
729923	5.156652140020249	5.156654880035291	2
730209	5.156685277776637	5.156690755660366	4
730495	5.1567676712366275	5.15676904017139	1
730780	5.1569131612797285	5.156914529680615	1
731066	5.156939318748239	5.156940686613794	1
731352	5.156984598387644	5.156985965718286	1
731638	5.157098182434483	5.157100916026779	2
731924	5.157066853935654	5.157073685246009	5
732209	5.157102685162297	5.1571081480834025	4
732495	5.157094587676366	5.157098683267463	3
732781	5.157089225839644	5.157094684496459	4
733067	5.157101601899963	5.157104330163546	2
733353	5.157274873082949	5.157278963882332	3
733638	5.157381433349963	5.157384159490102	2
733924	5.157461808034619	5.15746317057352	1
734210	5.157501259857534	5.157502621865679	1
734496	5.15761964666928	5.1576305384917	8
734782	5.157649479709628	5.157650840657501	1
735067	5.157669981103763	5.157674062364383	3
735353	5.157712010422205	5.157713370313306	1
735639	5.157762163234956	5.157764881959766	2
735925	5.157825865407481	5.157832659578082	5
736211	5.157867785186584	5.157870501799077	2
736496	5.1579397579891815	5.157946546892312	5
736782	5.157942240717064	5.157944955224205	2
737068	5.157986780052858	5.1579894935067045	2
737354	5.158044846844256	5.158050271646998	4
737640	5.158093378884009	5.158094734558864	1
737925	5.158238303350611	5.158239658501881	1
738211	5.158289432154222	5.158290786780474	1
738497	5.15832020983159	5.158322918034874	2
738783	5.158395631734893	5.158398338889769	2
739069	5.158411460905545	5.158412813959184	1
739354	5.158447780089105	5.15845183768533	3
739640	5.158464928884322	5.158466280893408	1
739926	5.158437465368158	5.158438816854659	1
740212	5.15853160986312	5.15853971564903	6
740498	5.158562210836491	5.158568963049191	5
740783	5.158617300882985	5.1586186508059715	1
741069	5.1586626886295335	5.158668086237584	4
741355	5.158751205562787	5.1587539033256675	2
741641	5.158766842717703	5.158769539440241	2
741927	5.158888947295354	5.158891642978352	2
742212	5.158966710319962	5.158968057643908	1
742498	5.158910865753174	5.158918946583021	6
742784	5.159039505428227	5.159051622005859	9
743070	5.159040198097084	5.159044235401779	3
743356	5.159073176243953	5.15907721199533	3
743641	5.159154753436134	5.159164166580379	7
743927	5.1592669710872165	5.15926831530513	1
744213	5.15929713670683	5.159298480408163	1
744499	5.159359515593708	5.159360858778856	1
744784	5.159459655416873	5.159465026101527	4
745070	5.159511186868348	5.159512529024118	1
745356	5.159589511589093	5.159590853229866	1
745642	5.15969191649612	5.1596945987484615	2
745928	5.159684312695059	5.159686993918984	2
746213	5.159702390604291	5.15970775100407	4
746499	5.159775163797942	5.159783201317081	6
746785	5.159734060003883	5.159739416297864	4
747071	5.159773301332805	5.159774639893665	1
747357	5.159777723363801	5.159779061412418	1
747642	5.159744904646876	5.159746242185431	1
747928	5.159808163352622	5.1598095003797155	1
748214	5.1598299417011715	5.159835287765265	4
748500	5.159910487641951	5.159917167668671	5
748786	5.159920190815534	5.159921526310588	1
749071	5.1599634747574	5.159967479718211	3
749357	5.160017188069238	5.160018522546664	1
749643	5.159977482615058	5.159978816583361	1
749929	5.159995146207175	5.160005813883714	8
750215	5.159956812380451	5.159962144185333	4
750500	5.1600346435709525	5.160038640906063	3
750786	5.160068248475597	5.160070912350523	2
751072	5.159999307656257	5.160001970516808	2
751358	5.160042216892613	5.160044878739562	2
751644	5.160142301408645	5.160143631825704	1
